timestamp_s,Bx_mT,By_mT,Bz_mT,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm,phase
58.20300,2.370000,-1.270000,30.540000,0.154373,0.618680,5.846473,0.013053,0.025103,-0.004555,calib
58.26500,2.370000,-1.250000,30.500000,0.147038,0.615056,5.825468,0.013029,0.024769,-0.004672,calib
58.28100,2.350000,-1.270000,30.490000,0.147437,0.614757,5.815212,0.012861,0.024863,-0.004673,calib
58.29700,2.370000,-1.230000,30.450000,0.154711,0.618925,5.815321,0.012890,0.024812,-0.004566,calib
58.31200,2.350000,-1.260000,30.440000,0.154681,0.619197,5.804873,0.012892,0.024620,-0.004571,calib
58.31200,2.370000,-1.240000,30.470000,0.147556,0.623375,5.804959,0.012922,0.024670,-0.004464,calib
58.37500,2.350000,-1.210000,30.320000,0.140624,0.611262,5.732312,0.012672,0.024234,-0.004492,calib
58.39000,2.370000,-1.260000,30.310000,0.140712,0.611190,5.701325,0.012670,0.024231,-0.004504,calib
58.40600,2.330000,-1.200000,30.300000,0.140660,0.602800,5.701374,0.012611,0.024231,-0.004396,calib
58.42200,2.360000,-1.280000,30.300000,0.140260,0.603099,5.711630,0.012779,0.024137,-0.004394,calib
58.42200,2.360000,-1.250000,30.330000,0.140111,0.594753,5.711435,0.012721,0.024138,-0.004608,calib
58.46900,2.410000,-1.270000,30.400000,0.153418,0.577698,5.753130,0.013095,0.024521,-0.004378,calib
58.48400,2.430000,-1.280000,30.400000,0.153418,0.577698,5.753130,0.013095,0.024521,-0.004378,calib
58.50000,2.410000,-1.250000,30.380000,0.160574,0.573249,5.763493,0.013063,0.024663,-0.004480,calib
58.51500,2.400000,-1.240000,30.400000,0.168217,0.577390,5.742897,0.012926,0.024514,-0.004379,calib
58.53100,2.430000,-1.250000,30.330000,0.160261,0.573475,5.742762,0.013230,0.024567,-0.004490,calib
58.59400,2.380000,-1.190000,30.200000,0.153982,0.586190,5.659956,0.012988,0.024225,-0.004523,calib
58.60900,2.380000,-1.180000,30.180000,0.147226,0.590341,5.639338,0.012852,0.024176,-0.004423,calib
58.60900,2.350000,-1.190000,30.160000,0.147313,0.590270,5.608351,0.012851,0.024173,-0.004435,calib
58.62500,2.390000,-1.170000,30.170000,0.147283,0.590542,5.597903,0.012853,0.023981,-0.004440,calib
58.64000,2.360000,-1.180000,30.140000,0.147682,0.590243,5.587647,0.012685,0.024075,-0.004442,calib
58.67200,2.340000,-1.160000,30.000000,0.134077,0.590400,5.504780,0.012356,0.023783,-0.004473,calib
58.68700,2.350000,-1.120000,29.990000,0.134164,0.590328,5.473794,0.012355,0.023780,-0.004485,calib
58.70300,2.370000,-1.130000,29.910000,0.134502,0.590573,5.442641,0.012191,0.023490,-0.004497,calib
58.71900,2.330000,-1.100000,29.890000,0.120472,0.590556,5.421914,0.012027,0.023492,-0.004504,calib
58.73400,2.330000,-1.130000,29.930000,0.120441,0.590829,5.411466,0.012029,0.023300,-0.004509,calib
58.78100,2.350000,-1.180000,30.000000,0.098712,0.595432,5.463053,0.012065,0.023264,-0.004383,calib
58.81200,2.340000,-1.190000,30.030000,0.098712,0.595432,5.463053,0.012065,0.023264,-0.004383,calib
58.82800,2.320000,-1.140000,30.050000,0.098624,0.595503,5.494040,0.012066,0.023267,-0.004370,calib
58.82800,2.300000,-1.150000,30.050000,0.105981,0.607790,5.504548,0.012151,0.023408,-0.004367,calib
58.84400,2.360000,-1.150000,30.080000,0.105894,0.607862,5.535535,0.012153,0.023412,-0.004354,calib
58.87500,2.350000,-1.190000,30.120000,0.112830,0.611784,5.566796,0.012345,0.023651,-0.004236,calib
58.89000,2.350000,-1.160000,30.140000,0.119868,0.607678,5.597697,0.012316,0.023605,-0.004330,calib
58.92200,2.350000,-1.170000,30.210000,0.119899,0.607406,5.608145,0.012314,0.023797,-0.004325,calib
58.93700,2.400000,-1.150000,30.240000,0.140803,0.602928,5.628953,0.012611,0.024033,-0.004425,calib
58.93700,2.400000,-1.160000,30.280000,0.147139,0.590413,5.670324,0.012854,0.024179,-0.004410,calib
59.00000,2.490000,-1.140000,30.390000,0.145359,0.557003,5.753093,0.013282,0.024572,-0.004272,calib
59.01500,2.520000,-1.200000,30.380000,0.145359,0.557003,5.753093,0.013282,0.024572,-0.004272,calib
59.03100,2.470000,-1.200000,30.400000,0.145641,0.557048,5.763375,0.013117,0.024477,-0.004267,calib
59.03100,2.480000,-1.140000,30.390000,0.145293,0.565737,5.773583,0.013344,0.024384,-0.004373,calib
59.04700,2.490000,-1.200000,30.400000,0.145692,0.565439,5.763326,0.013176,0.024477,-0.004375,calib
59.10900,2.410000,-1.190000,30.370000,0.139270,0.578025,5.752941,0.012935,0.024334,-0.004378,calib
59.12500,2.410000,-1.190000,30.360000,0.124809,0.578579,5.732022,0.012940,0.024050,-0.004388,calib
59.14000,2.430000,-1.220000,30.370000,0.110691,0.578634,5.742281,0.012778,0.024055,-0.004382,calib
59.15600,2.450000,-1.250000,30.400000,0.110722,0.578362,5.752729,0.012775,0.024247,-0.004378,calib
59.15600,2.460000,-1.230000,30.430000,0.110323,0.578661,5.762985,0.012943,0.024154,-0.004376,calib
59.20300,2.450000,-1.200000,30.420000,0.110374,0.587051,5.762937,0.013002,0.024154,-0.004484,calib
59.21900,2.450000,-1.230000,30.420000,0.110374,0.587051,5.762937,0.013002,0.024154,-0.004484,calib
59.23400,2.460000,-1.200000,30.440000,0.110353,0.578389,5.773433,0.012941,0.024346,-0.004371,calib
59.25000,2.430000,-1.250000,30.460000,0.110687,0.586824,5.783667,0.012836,0.024251,-0.004474,calib
59.26500,2.420000,-1.240000,30.440000,0.110205,0.579005,5.783524,0.012947,0.023964,-0.004368,calib
59.31200,2.450000,-1.270000,30.520000,0.102613,0.583254,5.804070,0.013143,0.024114,-0.004577,calib
59.32800,2.420000,-1.240000,30.530000,0.110200,0.587195,5.824910,0.013005,0.024160,-0.004459,calib
59.34400,2.450000,-1.270000,30.560000,0.110231,0.586923,5.835358,0.013003,0.024352,-0.004455,calib
59.34400,2.440000,-1.280000,30.560000,0.102706,0.591399,5.845700,0.013201,0.024308,-0.004346,calib
59.35900,2.480000,-1.310000,30.600000,0.109862,0.586949,5.856062,0.013168,0.024451,-0.004448,calib
59.40600,2.450000,-1.300000,30.600000,0.102758,0.599789,5.845651,0.013259,0.024309,-0.004454,calib
59.42200,2.460000,-1.310000,30.570000,0.102557,0.583053,5.845505,0.013142,0.024309,-0.004560,calib
59.43700,2.460000,-1.280000,30.550000,0.109914,0.595340,5.856013,0.013227,0.024451,-0.004556,calib
59.43700,2.460000,-1.240000,30.580000,0.109914,0.595340,5.856013,0.013227,0.024451,-0.004556,calib
59.45300,2.460000,-1.280000,30.560000,0.109892,0.586677,5.866510,0.013166,0.024643,-0.004443,calib
59.48400,2.500000,-1.290000,30.630000,0.123923,0.586694,5.887238,0.013331,0.024641,-0.004436,calib
59.50000,2.510000,-1.260000,30.620000,0.123923,0.586694,5.887238,0.013331,0.024641,-0.004436,calib
59.51500,2.470000,-1.280000,30.620000,0.123975,0.595085,5.887189,0.013389,0.024641,-0.004544,calib
59.53100,2.490000,-1.290000,30.620000,0.124374,0.594786,5.876933,0.013222,0.024735,-0.004546,calib
59.54700,2.470000,-1.250000,30.620000,0.124322,0.586396,5.876981,0.013163,0.024735,-0.004438,calib
59.59400,2.540000,-1.300000,30.680000,0.138384,0.586140,5.908157,0.013325,0.024925,-0.004426,calib
59.60900,2.490000,-1.270000,30.710000,0.145539,0.581691,5.918519,0.013293,0.025067,-0.004528,calib
59.62500,2.570000,-1.280000,30.700000,0.145140,0.581989,5.928775,0.013461,0.024973,-0.004526,calib
59.62500,2.500000,-1.250000,30.720000,0.152445,0.585885,5.939333,0.013487,0.025115,-0.004414,calib
59.64000,2.520000,-1.290000,30.740000,0.152497,0.594276,5.939284,0.013546,0.025115,-0.004522,calib
59.67200,2.540000,-1.290000,30.760000,0.152358,0.585957,5.970319,0.013488,0.025118,-0.004401,calib
59.68700,2.530000,-1.300000,30.780000,0.151989,0.585984,5.991023,0.013654,0.025216,-0.004395,calib
59.70300,2.540000,-1.280000,30.820000,0.152019,0.585712,6.001471,0.013652,0.025408,-0.004390,calib
59.71900,2.560000,-1.300000,30.830000,0.151620,0.586010,6.011728,0.013820,0.025314,-0.004388,calib
59.71900,2.550000,-1.320000,30.830000,0.152019,0.585712,6.001471,0.013652,0.025408,-0.004390,calib
59.78100,2.530000,-1.260000,30.800000,0.151558,0.577593,5.980546,0.013760,0.025313,-0.004614,calib
59.79700,2.570000,-1.260000,30.800000,0.151558,0.577593,5.980546,0.013760,0.025313,-0.004614,calib
59.81200,2.590000,-1.270000,30.840000,0.144033,0.582069,5.990889,0.013958,0.025268,-0.004506,calib
59.82800,2.600000,-1.300000,30.850000,0.151471,0.577665,6.011533,0.013762,0.025316,-0.004602,calib
59.82800,2.590000,-1.290000,30.860000,0.151020,0.569573,6.021838,0.013871,0.025221,-0.004492,calib
59.85900,2.550000,-1.310000,30.830000,0.151471,0.577665,6.011533,0.013762,0.025316,-0.004602,calib
59.87500,2.590000,-1.310000,30.840000,0.158776,0.581561,6.022090,0.013788,0.025457,-0.004490,calib
59.89000,2.580000,-1.310000,30.850000,0.151651,0.585738,6.022176,0.013818,0.025506,-0.004383,calib
59.90600,2.560000,-1.270000,30.860000,0.151102,0.577691,6.032237,0.013927,0.025414,-0.004595,calib
59.90600,2.570000,-1.320000,30.910000,0.151132,0.577419,6.042685,0.013925,0.025606,-0.004590,calib
59.95300,2.610000,-1.320000,30.930000,0.143208,0.582194,6.063284,0.014291,0.025468,-0.004480,calib
59.96900,2.590000,-1.270000,30.960000,0.143608,0.581895,6.053027,0.014123,0.025562,-0.004482,calib
59.98400,2.590000,-1.320000,30.920000,0.150702,0.577990,6.042494,0.014095,0.025320,-0.004593,calib
59.98400,2.580000,-1.310000,30.930000,0.143977,0.581869,6.032323,0.013957,0.025464,-0.004489,calib
60.00000,2.590000,-1.310000,30.890000,0.151251,0.586037,6.032432,0.013986,0.025413,-0.004381,calib
60.03100,2.620000,-1.320000,30.940000,0.158007,0.581886,6.053051,0.014121,0.025461,-0.004481,calib
60.04700,2.620000,-1.320000,30.990000,0.150364,0.577744,6.073646,0.014259,0.025611,-0.004582,calib
60.06200,2.620000,-1.330000,30.960000,0.157638,0.581912,6.073755,0.014287,0.025560,-0.004475,calib
60.07800,2.640000,-1.300000,30.980000,0.157669,0.581640,6.084203,0.014285,0.025752,-0.004470,calib
60.07800,2.620000,-1.290000,30.990000,0.157669,0.581640,6.084203,0.014285,0.025752,-0.004470,calib
60.12500,2.610000,-1.320000,30.980000,0.171839,0.589976,6.073896,0.014507,0.025747,-0.004584,calib
60.14000,2.650000,-1.300000,31.020000,0.171869,0.589704,6.084343,0.014505,0.025939,-0.004579,calib
60.15600,2.670000,-1.300000,31.020000,0.172151,0.589749,6.094626,0.014340,0.025844,-0.004573,calib
60.15600,2.670000,-1.280000,31.010000,0.178907,0.585598,6.115244,0.014476,0.025893,-0.004673,calib
60.17200,2.680000,-1.300000,31.090000,0.178538,0.585625,6.135949,0.014642,0.025991,-0.004666,calib
60.20300,2.700000,-1.300000,31.110000,0.185526,0.597937,6.167161,0.014893,0.026231,-0.004656,calib
60.23400,2.660000,-1.300000,31.110000,0.185526,0.597937,6.167161,0.014893,0.026231,-0.004656,calib
60.25000,2.670000,-1.310000,31.160000,0.185157,0.597964,6.187866,0.015059,0.026330,-0.004650,calib
60.26500,2.680000,-1.310000,31.190000,0.199587,0.597682,6.198337,0.015055,0.026421,-0.004644,calib
60.28100,2.680000,-1.280000,31.150000,0.199587,0.597682,6.198337,0.015055,0.026421,-0.004644,calib
60.34400,2.760000,-1.310000,31.210000,0.184788,0.597991,6.208570,0.015224,0.026428,-0.004643,calib
60.35900,2.740000,-1.300000,31.240000,0.185070,0.598036,6.218852,0.015060,0.026333,-0.004637,calib
60.37500,2.740000,-1.350000,31.230000,0.192195,0.593858,6.218767,0.015030,0.026283,-0.004744,calib
60.39000,2.750000,-1.310000,31.260000,0.185101,0.597764,6.229300,0.015058,0.026525,-0.004632,calib
60.39000,2.750000,-1.270000,31.230000,0.192774,0.601633,6.219153,0.014918,0.026568,-0.004527,calib
60.45300,2.790000,-1.330000,31.340000,0.192221,0.601776,6.270600,0.015086,0.026671,-0.004830,calib
60.46900,2.770000,-1.340000,31.410000,0.191852,0.601803,6.291305,0.015252,0.026769,-0.004824,calib
60.48400,2.800000,-1.370000,31.400000,0.192134,0.601848,6.301587,0.015087,0.026674,-0.004818,calib
60.48400,2.830000,-1.320000,31.430000,0.191765,0.601875,6.322291,0.015253,0.026772,-0.004811,calib
60.50000,2.780000,-1.360000,31.460000,0.191765,0.601875,6.322291,0.015253,0.026772,-0.004811,calib
60.56200,2.840000,-1.340000,31.590000,0.183794,0.597515,6.405269,0.015555,0.027213,-0.004566,calib
60.57800,2.860000,-1.390000,31.700000,0.183359,0.606276,6.446463,0.015783,0.027123,-0.004660,calib
60.59400,2.920000,-1.420000,31.730000,0.183303,0.606076,6.487898,0.015782,0.027318,-0.004642,calib
60.60900,2.880000,-1.420000,31.750000,0.183333,0.605804,6.498346,0.015780,0.027510,-0.004638,calib
60.62500,2.890000,-1.400000,31.830000,0.182964,0.605830,6.519050,0.015946,0.027609,-0.004631,calib
60.65600,2.960000,-1.440000,31.900000,0.182539,0.605657,6.581189,0.016111,0.027902,-0.004607,calib
60.67200,2.930000,-1.430000,31.970000,0.182539,0.605657,6.581189,0.016111,0.027902,-0.004607,calib
60.68700,2.960000,-1.460000,31.980000,0.182170,0.605683,6.601893,0.016277,0.028001,-0.004601,calib
60.70300,2.950000,-1.440000,32.020000,0.182452,0.605729,6.612175,0.016112,0.027905,-0.004595,calib
60.71900,2.980000,-1.470000,32.010000,0.182504,0.614119,6.612127,0.016171,0.027906,-0.004703,calib
60.76500,2.960000,-1.430000,32.160000,0.175655,0.626532,6.663880,0.016095,0.028056,-0.004682,calib
60.78100,3.050000,-1.470000,32.160000,0.182530,0.630999,6.674246,0.016291,0.027911,-0.004573,calib
60.79700,2.990000,-1.490000,32.170000,0.175256,0.626831,6.674137,0.016263,0.027962,-0.004680,calib
60.81200,2.990000,-1.470000,32.200000,0.175256,0.626831,6.674137,0.016263,0.027962,-0.004680,calib
60.82800,2.970000,-1.470000,32.130000,0.168413,0.631053,6.684505,0.016128,0.027916,-0.004568,calib
60.85900,2.980000,-1.460000,32.190000,0.168833,0.639417,6.663752,0.016021,0.027819,-0.004683,calib
60.87500,2.960000,-1.500000,32.170000,0.168833,0.639417,6.663752,0.016021,0.027819,-0.004683,calib
60.89000,2.980000,-1.460000,32.160000,0.168122,0.639943,6.653278,0.016356,0.027628,-0.004691,calib
60.90600,3.030000,-1.480000,32.210000,0.168152,0.639671,6.663726,0.016353,0.027820,-0.004687,calib
60.92200,3.010000,-1.440000,32.200000,0.168434,0.639716,6.674008,0.016189,0.027725,-0.004681,calib
60.98400,2.990000,-1.480000,32.310000,0.167947,0.640086,6.715251,0.016358,0.027634,-0.004666,calib
61.00000,3.000000,-1.460000,32.310000,0.167947,0.640086,6.715251,0.016358,0.027634,-0.004666,calib
61.01500,3.010000,-1.510000,32.350000,0.168030,0.648205,6.725651,0.016415,0.027827,-0.004770,calib
61.01500,3.020000,-1.500000,32.370000,0.168030,0.648205,6.725651,0.016415,0.027827,-0.004770,calib
61.03100,3.000000,-1.520000,32.380000,0.167943,0.648277,6.756637,0.016416,0.027830,-0.004758,calib
61.07800,3.050000,-1.550000,32.540000,0.152970,0.648729,6.828843,0.016588,0.027843,-0.004731,calib
61.07800,3.030000,-1.550000,32.540000,0.152652,0.657146,6.849499,0.016813,0.027941,-0.004833,calib
61.09400,3.040000,-1.550000,32.580000,0.152652,0.657146,6.849499,0.016813,0.027941,-0.004833,calib
61.09400,3.040000,-1.600000,32.590000,0.159809,0.661657,6.870147,0.016845,0.027701,-0.004718,calib
61.10900,3.060000,-1.590000,32.610000,0.152565,0.657217,6.880486,0.016814,0.027944,-0.004821,calib
61.15600,3.040000,-1.580000,32.690000,0.153434,0.690825,6.901099,0.016720,0.027754,-0.004921,calib
61.17200,3.020000,-1.580000,32.720000,0.153464,0.690553,6.911547,0.016718,0.027946,-0.004916,calib
61.17200,3.040000,-1.570000,32.710000,0.146273,0.703465,6.932123,0.016810,0.027807,-0.004910,calib
61.18700,3.030000,-1.600000,32.780000,0.146273,0.703465,6.932123,0.016810,0.027807,-0.004910,calib
61.20300,3.060000,-1.620000,32.770000,0.146555,0.703510,6.942405,0.016646,0.027712,-0.004904,calib
61.23400,3.020000,-1.610000,32.840000,0.125328,0.724595,6.983639,0.016632,0.027771,-0.004997,calib
61.26500,3.010000,-1.610000,32.870000,0.125328,0.724595,6.983639,0.016632,0.027771,-0.004997,calib
61.28100,3.010000,-1.600000,32.870000,0.132603,0.728763,6.983748,0.016661,0.027720,-0.004889,calib
61.28100,2.980000,-1.620000,32.870000,0.132655,0.737153,6.983700,0.016719,0.027721,-0.004998,calib
61.29700,2.970000,-1.630000,32.850000,0.133024,0.737127,6.962995,0.016554,0.027622,-0.005005,calib
61.34400,3.070000,-1.660000,33.040000,0.131830,0.737278,7.056095,0.017052,0.027920,-0.004972,calib
61.35900,3.030000,-1.660000,33.010000,0.132112,0.737324,7.066377,0.016888,0.027825,-0.004966,calib
61.37500,3.020000,-1.650000,33.030000,0.131712,0.737622,7.076633,0.017056,0.027731,-0.004964,calib
61.40600,3.070000,-1.650000,33.040000,0.125038,0.749892,7.066414,0.016977,0.027875,-0.004968,calib
61.40600,3.020000,-1.700000,33.030000,0.132163,0.745714,7.066328,0.016947,0.027826,-0.005075,calib
61.45300,3.070000,-1.700000,33.120000,0.124351,0.733526,7.107511,0.017029,0.027785,-0.005059,calib
61.48400,3.070000,-1.700000,33.110000,0.116944,0.737658,7.097314,0.017223,0.027930,-0.004958,calib
61.50000,3.070000,-1.670000,33.100000,0.117313,0.737632,7.076610,0.017057,0.027832,-0.004965,calib
61.51500,3.050000,-1.690000,33.070000,0.117313,0.737632,7.076610,0.017057,0.027832,-0.004965,calib
61.53100,3.080000,-1.700000,33.090000,0.117313,0.737632,7.076610,0.017057,0.027832,-0.004965,calib
61.57800,3.090000,-1.670000,33.130000,0.116913,0.737931,7.086866,0.017225,0.027738,-0.004963,calib
61.59400,3.070000,-1.710000,33.140000,0.117313,0.737632,7.076610,0.017057,0.027832,-0.004965,calib
61.60900,3.020000,-1.680000,33.120000,0.117313,0.737632,7.076610,0.017057,0.027832,-0.004965,calib
61.62500,3.050000,-1.700000,33.110000,0.117282,0.737904,7.066162,0.017059,0.027640,-0.004970,calib
61.64000,3.080000,-1.710000,33.120000,0.123705,0.725317,7.076547,0.017301,0.027783,-0.004967,calib
61.67200,3.140000,-1.670000,33.230000,0.123618,0.725389,7.107534,0.017302,0.027786,-0.004955,calib
61.68700,3.120000,-1.690000,33.240000,0.137766,0.725062,7.107723,0.017463,0.027973,-0.004955,calib
61.70300,3.100000,-1.650000,33.210000,0.137766,0.725062,7.107723,0.017463,0.027973,-0.004955,calib
61.71900,3.130000,-1.670000,33.190000,0.137735,0.725334,7.097275,0.017465,0.027781,-0.004960,calib
61.73400,3.170000,-1.660000,33.160000,0.137735,0.725334,7.097275,0.017465,0.027781,-0.004960,calib
61.79700,3.160000,-1.680000,33.240000,0.158588,0.712466,7.118131,0.017703,0.028016,-0.004952,calib
61.81200,3.170000,-1.690000,33.230000,0.158588,0.712466,7.118131,0.017703,0.028016,-0.004952,calib
61.82800,3.170000,-1.670000,33.210000,0.158536,0.704075,7.118180,0.017644,0.028016,-0.004844,calib
61.84400,3.190000,-1.750000,33.260000,0.151262,0.699907,7.118071,0.017615,0.028066,-0.004951,calib
61.85900,3.190000,-1.700000,33.280000,0.165662,0.699898,7.118094,0.017614,0.027966,-0.004950,calib
61.89000,3.200000,-1.670000,33.280000,0.172167,0.695429,7.138878,0.017912,0.028302,-0.005051,calib
61.90600,3.220000,-1.710000,33.290000,0.172167,0.695429,7.138878,0.017912,0.028302,-0.005051,calib
61.93700,3.200000,-1.660000,33.250000,0.179862,0.707961,7.118235,0.017834,0.028153,-0.005059,calib
61.93700,3.210000,-1.640000,33.200000,0.179831,0.708233,7.107787,0.017836,0.027961,-0.005064,calib
61.95300,3.240000,-1.610000,33.230000,0.172223,0.695630,7.097444,0.017913,0.028107,-0.005068,calib
62.00000,3.210000,-1.670000,33.200000,0.172280,0.695830,7.056010,0.017914,0.027912,-0.005086,calib
62.01500,3.230000,-1.660000,33.210000,0.172429,0.704175,7.056204,0.017972,0.027910,-0.004872,calib
62.03100,3.220000,-1.670000,33.190000,0.172798,0.704149,7.035500,0.017806,0.027812,-0.004878,calib
62.04700,3.210000,-1.660000,33.200000,0.172798,0.704149,7.035500,0.017806,0.027812,-0.004878,calib
62.06200,3.200000,-1.670000,33.190000,0.172767,0.704421,7.025052,0.017808,0.027620,-0.004883,calib
62.09400,3.220000,-1.670000,33.170000,0.159018,0.704449,7.014607,0.017480,0.027527,-0.004885,calib
62.10900,3.200000,-1.690000,33.160000,0.159105,0.704377,6.983620,0.017478,0.027524,-0.004897,calib
62.12500,3.200000,-1.680000,33.120000,0.151980,0.708555,6.983706,0.017508,0.027573,-0.004790,calib
62.14000,3.190000,-1.660000,33.120000,0.159474,0.704351,6.962916,0.017313,0.027425,-0.004904,calib
62.15600,3.210000,-1.680000,33.110000,0.152718,0.708502,6.942297,0.017177,0.027377,-0.004804,calib
62.20300,3.240000,-1.690000,33.160000,0.151866,0.691747,6.952573,0.017390,0.027571,-0.004908,calib
62.21900,3.230000,-1.630000,33.160000,0.144992,0.696242,6.952493,0.017257,0.027333,-0.004801,calib
62.23400,3.210000,-1.650000,33.170000,0.144593,0.696541,6.962749,0.017425,0.027239,-0.004799,calib
62.25000,3.220000,-1.690000,33.150000,0.144645,0.704931,6.962701,0.017484,0.027240,-0.004907,calib
62.25000,3.210000,-1.680000,33.130000,0.144675,0.704659,6.973149,0.017482,0.027432,-0.004902,calib
62.31200,3.250000,-1.660000,33.250000,0.172249,0.696102,7.045562,0.017916,0.027719,-0.005090,calib
62.32800,3.250000,-1.670000,33.260000,0.171946,0.687394,7.045776,0.018019,0.028006,-0.004983,calib
62.34400,3.250000,-1.650000,33.230000,0.179220,0.691562,7.045885,0.018048,0.027955,-0.004876,calib
62.35900,3.290000,-1.640000,33.230000,0.186346,0.687384,7.045799,0.018018,0.027906,-0.004982,calib
62.37500,3.280000,-1.650000,33.240000,0.186346,0.687384,7.045799,0.018018,0.027906,-0.004982,calib
62.42200,3.350000,-1.710000,33.310000,0.193132,0.682961,7.076866,0.018151,0.028147,-0.005078,calib
62.43700,3.330000,-1.670000,33.300000,0.193132,0.682961,7.076866,0.018151,0.028147,-0.005078,calib
62.43700,3.300000,-1.680000,33.280000,0.192820,0.683188,7.056136,0.018318,0.028050,-0.005088,calib
62.45300,3.310000,-1.640000,33.240000,0.192820,0.683188,7.056136,0.018318,0.028050,-0.005088,calib
62.45300,3.330000,-1.670000,33.210000,0.193220,0.682889,7.045879,0.018150,0.028144,-0.005090,calib
62.50000,3.310000,-1.660000,33.260000,0.193168,0.674499,7.045928,0.018091,0.028143,-0.004982,calib
62.51500,3.330000,-1.660000,33.260000,0.200494,0.687057,7.045988,0.018178,0.028093,-0.004983,calib
62.53100,3.340000,-1.640000,33.260000,0.193137,0.674771,7.035480,0.018093,0.027951,-0.004986,calib
62.53100,3.330000,-1.640000,33.230000,0.193189,0.683161,7.035431,0.018152,0.027952,-0.005095,calib
62.54700,3.330000,-1.630000,33.200000,0.193537,0.674472,7.025224,0.017925,0.028045,-0.004988,calib
62.60900,3.320000,-1.610000,33.240000,0.200529,0.678595,7.015050,0.018118,0.028089,-0.004887,calib
62.62500,3.340000,-1.610000,33.260000,0.200529,0.678595,7.015050,0.018118,0.028089,-0.004887,calib
62.64000,3.320000,-1.640000,33.250000,0.207654,0.674418,7.014965,0.018088,0.028040,-0.004994,calib
62.64000,3.350000,-1.620000,33.220000,0.207624,0.674690,7.004517,0.018090,0.027848,-0.004998,calib
62.65600,3.360000,-1.600000,33.200000,0.208023,0.674391,6.994260,0.017923,0.027941,-0.005000,calib
62.70300,3.350000,-1.640000,33.210000,0.208023,0.674391,6.994260,0.017923,0.027941,-0.005000,calib
62.71900,3.340000,-1.650000,33.200000,0.208023,0.674391,6.994260,0.017923,0.027941,-0.005000,calib
62.73400,3.340000,-1.630000,33.200000,0.208023,0.674391,6.994260,0.017923,0.027941,-0.005000,calib
62.75000,3.320000,-1.610000,33.200000,0.208045,0.683053,6.983764,0.017983,0.027750,-0.005113,calib
62.76500,3.360000,-1.610000,33.170000,0.215437,0.686877,6.963334,0.018008,0.027888,-0.005014,calib
62.81200,3.310000,-1.540000,33.140000,0.223531,0.699111,6.932434,0.017762,0.027833,-0.005024,calib
62.82800,3.290000,-1.590000,33.160000,0.230236,0.686569,6.953101,0.017839,0.027881,-0.005015,calib
62.84400,3.340000,-1.630000,33.190000,0.230635,0.686271,6.942845,0.017671,0.027975,-0.005017,calib
62.85900,3.330000,-1.590000,33.150000,0.230604,0.686543,6.932397,0.017673,0.027783,-0.005022,calib
62.85900,3.360000,-1.580000,33.140000,0.223531,0.699111,6.932434,0.017762,0.027833,-0.005024,calib
62.90600,3.280000,-1.560000,33.050000,0.231512,0.694536,6.870401,0.017397,0.027776,-0.005151,calib
62.92200,3.330000,-1.550000,33.080000,0.231460,0.686146,6.870450,0.017338,0.027775,-0.005043,calib
62.93700,3.280000,-1.530000,33.060000,0.238335,0.690612,6.880815,0.017535,0.027631,-0.004934,calib
62.93700,3.290000,-1.560000,33.080000,0.238387,0.699002,6.880767,0.017593,0.027631,-0.005042,calib
62.95300,3.290000,-1.570000,33.100000,0.238765,0.690041,6.881007,0.017365,0.027917,-0.004931,calib
63.00000,3.290000,-1.570000,33.020000,0.239124,0.698949,6.839358,0.017262,0.027435,-0.005055,calib
63.01500,3.300000,-1.520000,33.060000,0.239155,0.698677,6.849806,0.017260,0.027627,-0.005051,calib
63.03100,3.310000,-1.560000,33.110000,0.238786,0.698704,6.870510,0.017426,0.027725,-0.005044,calib
63.04700,3.320000,-1.550000,33.120000,0.238699,0.698776,6.901497,0.017427,0.027728,-0.005032,calib
63.04700,3.340000,-1.570000,33.150000,0.238330,0.698802,6.922201,0.017593,0.027827,-0.005025,calib
63.10900,3.300000,-1.540000,33.120000,0.238048,0.698757,6.911919,0.017757,0.027922,-0.005031,calib
63.12500,3.290000,-1.540000,33.150000,0.245486,0.694353,6.932563,0.017561,0.027969,-0.005127,calib
63.14000,3.330000,-1.590000,33.180000,0.245035,0.686261,6.942868,0.017670,0.027875,-0.005016,calib
63.15600,3.320000,-1.580000,33.180000,0.237540,0.690465,6.963658,0.017865,0.028023,-0.004903,calib
63.15600,3.380000,-1.600000,33.200000,0.229867,0.686596,6.973806,0.018005,0.027980,-0.005009,calib
63.20300,3.350000,-1.560000,33.160000,0.230236,0.686569,6.953101,0.017839,0.027881,-0.005015,calib
63.21900,3.360000,-1.590000,33.170000,0.230236,0.686569,6.953101,0.017839,0.027881,-0.005015,calib
63.23400,3.350000,-1.590000,33.180000,0.229867,0.686596,6.973806,0.018005,0.027980,-0.005009,calib
63.23400,3.320000,-1.580000,33.200000,0.244318,0.694976,6.973781,0.018062,0.027880,-0.005116,calib
63.25000,3.320000,-1.580000,33.200000,0.244666,0.686287,6.963573,0.017835,0.027973,-0.005010,calib
63.28100,3.360000,-1.570000,33.190000,0.244666,0.686287,6.963573,0.017835,0.027973,-0.005010,calib
63.29700,3.350000,-1.560000,33.120000,0.244753,0.686216,6.932586,0.017834,0.027970,-0.005022,calib
