timestamp_s,Bx_mT,By_mT,Bz_mT,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm,phase
50.64100,6.800000,2.350000,21.300000,0.713725,0.210397,5.021530,0.010062,0.007216,-0.000982,calib
50.65700,6.790000,2.330000,21.350000,0.706450,0.206229,5.021421,0.010033,0.007266,-0.001089,calib
50.67200,6.760000,2.330000,21.310000,0.705999,0.198137,5.031726,0.010142,0.007173,-0.000979,calib
50.71900,6.870000,2.360000,21.200000,0.720402,0.180976,4.980078,0.010019,0.007258,-0.001103,calib
50.75000,6.790000,2.340000,21.270000,0.713611,0.193589,4.990397,0.009943,0.007213,-0.001099,calib
50.75000,6.790000,2.330000,21.280000,0.713211,0.193888,5.000653,0.010111,0.007119,-0.001098,calib
50.76600,6.820000,2.340000,21.280000,0.712878,0.185452,4.990420,0.010217,0.007214,-0.000995,calib
50.78200,6.880000,2.360000,21.260000,0.719752,0.180957,4.990500,0.010349,0.007452,-0.001103,calib
50.82900,6.910000,2.330000,21.180000,0.725978,0.143444,4.959353,0.010415,0.007402,-0.001114,calib
50.86000,6.870000,2.310000,21.230000,0.726030,0.151835,4.959304,0.010474,0.007402,-0.001223,calib
50.87500,6.840000,2.310000,21.200000,0.733304,0.156002,4.959413,0.010502,0.007350,-0.001115,calib
50.87500,6.910000,2.320000,21.230000,0.740009,0.143461,4.980080,0.010579,0.007398,-0.001107,calib
50.89100,6.930000,2.330000,21.140000,0.746883,0.138966,4.980160,0.010712,0.007637,-0.001215,calib
50.93800,6.970000,2.360000,21.160000,0.775999,0.146377,4.949529,0.010758,0.008006,-0.001332,calib
50.96900,6.930000,2.370000,21.200000,0.784007,0.158682,4.949615,0.010513,0.007954,-0.001330,calib
50.96900,6.890000,2.380000,21.220000,0.784340,0.167118,4.959849,0.010408,0.007860,-0.001432,calib
50.98500,6.920000,2.410000,21.160000,0.791333,0.171241,4.949676,0.010601,0.007905,-0.001331,calib
51.00000,6.990000,2.400000,21.120000,0.805280,0.154178,4.949719,0.010644,0.008092,-0.001437,calib
51.06300,6.910000,2.380000,21.140000,0.798524,0.158329,4.929100,0.010508,0.008044,-0.001337,calib
51.07900,6.910000,2.370000,21.220000,0.784459,0.175736,4.949596,0.010468,0.007666,-0.001223,calib
51.07900,6.880000,2.380000,21.210000,0.770393,0.184181,4.959806,0.010364,0.007672,-0.001327,calib
51.09400,6.890000,2.360000,21.200000,0.769972,0.175817,4.980559,0.010471,0.007770,-0.001212,calib
51.11000,6.950000,2.340000,21.160000,0.776816,0.171594,4.970191,0.010606,0.007815,-0.001324,calib
51.15700,6.920000,2.360000,21.230000,0.762334,0.163486,4.959768,0.010550,0.007723,-0.001221,calib
51.17200,6.890000,2.320000,21.210000,0.755542,0.176099,4.970088,0.010475,0.007678,-0.001217,calib
51.18800,6.880000,2.320000,21.260000,0.748351,0.189011,4.990664,0.010567,0.007539,-0.001211,calib
51.20400,6.900000,2.320000,21.240000,0.748330,0.180348,5.001160,0.010506,0.007731,-0.001098,calib
51.20400,6.980000,2.350000,21.220000,0.762247,0.163557,4.990755,0.010552,0.007726,-0.001208,calib
51.26600,6.930000,2.350000,21.140000,0.768756,0.150899,4.970153,0.010792,0.007867,-0.001218,calib
51.28200,6.900000,2.350000,21.230000,0.762334,0.163486,4.959768,0.010550,0.007723,-0.001221,calib
51.28200,6.850000,2.330000,21.270000,0.762667,0.171921,4.970002,0.010445,0.007628,-0.001323,calib
51.29700,6.880000,2.320000,21.260000,0.755143,0.176397,4.980344,0.010643,0.007584,-0.001215,calib
51.31300,6.900000,2.340000,21.240000,0.762216,0.163829,4.980307,0.010554,0.007534,-0.001213,calib
51.36000,6.940000,2.320000,21.130000,0.761517,0.138269,4.939106,0.010703,0.007914,-0.001229,calib
51.37500,6.930000,2.290000,21.190000,0.754296,0.151453,4.949234,0.010798,0.007583,-0.001228,calib
51.39100,6.910000,2.280000,21.190000,0.740265,0.151436,4.928506,0.010633,0.007585,-0.001236,calib
51.40700,6.910000,2.260000,21.170000,0.740213,0.143045,4.928555,0.010574,0.007584,-0.001127,calib
51.42200,6.900000,2.260000,21.200000,0.725783,0.143327,4.918084,0.010578,0.007493,-0.001132,calib
51.46900,6.790000,2.260000,21.140000,0.691386,0.155808,4.835257,0.010007,0.007350,-0.001162,calib
51.48500,6.840000,2.240000,21.120000,0.691356,0.156080,4.824809,0.010009,0.007158,-0.001167,calib
51.50000,6.780000,2.210000,21.150000,0.691725,0.156053,4.804104,0.009843,0.007060,-0.001173,calib
51.50000,6.810000,2.250000,21.130000,0.684599,0.160231,4.804190,0.009873,0.007110,-0.001067,calib
51.51600,6.770000,2.230000,21.110000,0.677843,0.164382,4.783571,0.009737,0.007062,-0.000967,calib
51.56300,6.770000,2.240000,21.050000,0.686142,0.176199,4.701146,0.009486,0.007192,-0.000997,calib
51.57900,6.800000,2.260000,21.040000,0.693268,0.172022,4.701060,0.009456,0.007142,-0.001103,calib
51.59400,6.790000,2.280000,21.040000,0.693016,0.171704,4.701226,0.009619,0.007430,-0.001104,calib
51.61000,6.800000,2.280000,21.010000,0.692617,0.172003,4.711482,0.009787,0.007336,-0.001102,calib
51.62500,6.830000,2.270000,21.010000,0.699777,0.159363,4.680459,0.009696,0.007284,-0.001113,calib
51.67200,6.830000,2.300000,21.060000,0.721564,0.171368,4.701438,0.009778,0.007516,-0.001104,calib
51.68800,6.870000,2.280000,21.090000,0.728269,0.158826,4.722106,0.009855,0.007565,-0.001096,calib
51.70400,6.860000,2.310000,21.070000,0.735142,0.154332,4.722186,0.009987,0.007802,-0.001203,calib
51.71900,6.860000,2.280000,21.070000,0.756216,0.142052,4.732428,0.010065,0.007558,-0.001199,calib
51.71900,6.900000,2.320000,20.990000,0.763038,0.129167,4.732557,0.010138,0.007795,-0.001198,calib
51.76600,6.810000,2.290000,21.100000,0.734337,0.138310,4.783821,0.010043,0.007523,-0.001287,calib
51.79700,6.880000,2.260000,21.140000,0.734567,0.129965,4.794152,0.009819,0.007428,-0.001173,calib
51.79700,6.870000,2.270000,21.110000,0.734199,0.129991,4.814856,0.009985,0.007526,-0.001166,calib
51.81300,6.920000,2.280000,21.070000,0.740990,0.117378,4.804537,0.010061,0.007571,-0.001170,calib
51.82900,6.930000,2.270000,21.060000,0.740339,0.117359,4.814959,0.010391,0.007765,-0.001169,calib
51.86000,6.860000,2.290000,21.180000,0.727372,0.151067,4.856114,0.009970,0.007484,-0.001258,calib
51.87500,6.860000,2.260000,21.200000,0.734247,0.155534,4.866479,0.010166,0.007340,-0.001149,calib
51.89100,6.910000,2.290000,21.170000,0.741402,0.151084,4.876841,0.010134,0.007482,-0.001251,calib
51.90700,6.940000,2.320000,21.190000,0.748194,0.138471,4.866522,0.010210,0.007527,-0.001255,calib
51.92200,6.980000,2.340000,21.130000,0.755068,0.133976,4.866602,0.010342,0.007765,-0.001362,calib
51.96900,6.880000,2.350000,21.170000,0.756832,0.166941,4.866946,0.009912,0.007761,-0.001144,calib
51.98500,6.840000,2.360000,21.240000,0.764440,0.179544,4.877289,0.009835,0.007615,-0.001139,calib
52.00000,6.900000,2.350000,21.180000,0.771284,0.175322,4.866921,0.009969,0.007661,-0.001252,calib
52.01600,6.930000,2.390000,21.140000,0.777758,0.171125,4.877257,0.010269,0.007805,-0.001357,calib
52.01600,6.920000,2.360000,21.120000,0.784550,0.158512,4.866938,0.010345,0.007850,-0.001361,calib
52.07900,6.940000,2.350000,21.130000,0.777880,0.162591,4.815333,0.010208,0.007798,-0.001274,calib
52.09400,6.860000,2.290000,21.140000,0.771437,0.166515,4.815444,0.009905,0.007846,-0.001163,calib
52.09400,6.860000,2.370000,21.130000,0.757006,0.166797,4.804973,0.009909,0.007755,-0.001169,calib
52.11000,6.890000,2.320000,21.130000,0.757006,0.166797,4.804973,0.009909,0.007755,-0.001169,calib
52.12500,6.900000,2.350000,21.100000,0.764132,0.162620,4.804887,0.009879,0.007705,-0.001275,calib
52.17200,6.880000,2.330000,21.100000,0.764197,0.153885,4.784397,0.009817,0.007895,-0.001175,calib
52.18800,6.900000,2.320000,21.090000,0.763798,0.154184,4.794653,0.009985,0.007800,-0.001173,calib
52.20400,6.920000,2.330000,21.100000,0.763798,0.154184,4.794653,0.009985,0.007800,-0.001173,calib
52.21900,6.960000,2.300000,21.070000,0.756441,0.141898,4.784145,0.009900,0.007658,-0.001176,calib
52.21900,6.930000,2.340000,21.060000,0.748917,0.146374,4.794487,0.010097,0.007614,-0.001068,calib
52.26600,6.910000,2.270000,21.130000,0.705991,0.155383,4.783755,0.010001,0.007436,-0.001182,calib
52.28200,6.900000,2.250000,21.170000,0.705969,0.146720,4.794251,0.009940,0.007628,-0.001068,calib
52.29700,6.940000,2.300000,21.140000,0.705969,0.146720,4.794251,0.009940,0.007628,-0.001068,calib
52.31300,6.930000,2.280000,21.130000,0.705421,0.138673,4.804313,0.010049,0.007535,-0.001280,calib
52.32900,6.980000,2.260000,21.100000,0.705087,0.130238,4.794079,0.010155,0.007630,-0.001178,calib
52.36000,6.900000,2.180000,21.090000,0.669701,0.126607,4.762849,0.009803,0.007302,-0.000974,calib
52.37500,6.860000,2.220000,21.150000,0.670034,0.135043,4.773082,0.009697,0.007207,-0.001077,calib
52.39100,6.810000,2.240000,21.200000,0.663191,0.139265,4.783450,0.009563,0.007162,-0.000964,calib
52.40700,6.880000,2.250000,21.210000,0.656087,0.152105,4.773040,0.009654,0.007019,-0.000971,calib
52.40700,6.830000,2.210000,21.130000,0.656538,0.160197,4.762735,0.009545,0.007114,-0.001081,calib
52.46900,6.860000,2.300000,21.100000,0.693211,0.171822,4.742495,0.009456,0.007338,-0.001086,calib
52.48500,6.870000,2.320000,21.100000,0.707641,0.171540,4.752966,0.009452,0.007429,-0.001081,calib
52.48500,6.900000,2.290000,21.140000,0.706960,0.171793,4.752940,0.009784,0.007431,-0.001085,calib
52.50000,6.890000,2.300000,21.140000,0.713664,0.159252,4.773607,0.009861,0.007480,-0.001076,calib
52.51600,6.920000,2.290000,21.140000,0.706420,0.154812,4.783946,0.009831,0.007722,-0.001179,calib
52.56300,6.920000,2.300000,21.170000,0.728459,0.167134,4.804760,0.009750,0.007668,-0.001169,calib
52.57900,6.890000,2.340000,21.160000,0.728059,0.167432,4.815017,0.009918,0.007574,-0.001167,calib
52.59400,6.890000,2.330000,21.150000,0.734903,0.163210,4.804649,0.010052,0.007620,-0.001279,calib
52.61000,6.960000,2.320000,21.120000,0.735250,0.154521,4.794441,0.009825,0.007713,-0.001173,calib
52.62500,6.950000,2.310000,21.140000,0.735250,0.154521,4.794441,0.009825,0.007713,-0.001173,calib
52.65700,6.890000,2.350000,21.190000,0.715331,0.192262,4.773708,0.009431,0.007476,-0.001180,calib
52.68800,6.850000,2.280000,21.140000,0.722606,0.196430,4.773817,0.009460,0.007426,-0.001073,calib
52.70400,6.860000,2.350000,21.140000,0.737153,0.195804,4.763750,0.009453,0.007706,-0.001075,calib
52.70400,6.900000,2.410000,21.100000,0.743997,0.191581,4.753382,0.009587,0.007752,-0.001187,calib
52.71900,6.930000,2.370000,21.110000,0.757944,0.174519,4.753425,0.009631,0.007940,-0.001293,calib
52.76600,6.920000,2.350000,21.130000,0.751153,0.187132,4.763744,0.009555,0.007895,-0.001289,calib
52.79700,6.920000,2.350000,21.190000,0.751302,0.195477,4.763939,0.009614,0.007893,-0.001076,calib
52.79700,6.890000,2.340000,21.130000,0.750753,0.187430,4.774000,0.009723,0.007801,-0.001287,calib
52.81300,6.930000,2.360000,21.150000,0.750732,0.178768,4.784497,0.009662,0.007992,-0.001174,calib
52.82900,7.020000,2.350000,21.040000,0.757523,0.166155,4.774178,0.009738,0.008038,-0.001178,calib
52.87500,6.960000,2.310000,21.070000,0.742781,0.166663,4.742976,0.009908,0.007849,-0.001194,calib
52.89100,6.940000,2.290000,21.090000,0.728233,0.167289,4.753044,0.009915,0.007568,-0.001192,calib
52.90700,6.940000,2.270000,21.110000,0.713782,0.158908,4.753069,0.009858,0.007668,-0.001084,calib
52.92200,6.960000,2.280000,21.040000,0.714181,0.158609,4.742812,0.009690,0.007762,-0.001086,calib
52.92200,6.950000,2.300000,21.060000,0.713782,0.158908,4.753069,0.009858,0.007668,-0.001084,calib
52.98500,6.960000,2.270000,21.030000,0.713269,0.142399,4.732192,0.009907,0.007572,-0.001200,calib
53.00000,6.990000,2.260000,21.050000,0.705595,0.138530,4.742340,0.010047,0.007529,-0.001305,calib
53.01600,7.030000,2.260000,21.040000,0.705261,0.130094,4.732106,0.010152,0.007624,-0.001203,calib
53.01600,7.010000,2.270000,21.010000,0.712504,0.125572,4.711482,0.010119,0.007763,-0.001317,calib
53.03200,7.010000,2.250000,21.000000,0.705348,0.130022,4.701120,0.010151,0.007621,-0.001215,calib
53.07900,6.990000,2.250000,21.040000,0.705748,0.129723,4.690863,0.009983,0.007715,-0.001217,calib
53.09400,7.020000,2.260000,21.000000,0.712873,0.125546,4.690777,0.009953,0.007665,-0.001323,calib
53.11000,7.040000,2.240000,20.970000,0.712170,0.117137,4.701248,0.010224,0.007858,-0.001214,calib
53.12500,7.040000,2.230000,20.960000,0.719244,0.104569,4.701211,0.010136,0.007808,-0.001212,calib
53.12500,7.080000,2.260000,20.950000,0.725636,0.092254,4.701148,0.010379,0.007759,-0.001215,calib
53.18800,7.090000,2.240000,20.990000,0.725517,0.083637,4.711401,0.010319,0.007954,-0.001424,calib
53.20400,7.070000,2.250000,20.990000,0.732340,0.079713,4.721815,0.010456,0.007807,-0.001206,calib
53.21900,7.120000,2.250000,20.940000,0.739214,0.075218,4.721895,0.010588,0.008045,-0.001314,calib
53.21900,7.130000,2.290000,20.940000,0.746318,0.062378,4.732306,0.010497,0.008188,-0.001307,calib
53.23500,7.170000,2.250000,20.940000,0.752762,0.058453,4.732195,0.010800,0.008139,-0.001418,calib
53.29700,7.200000,2.240000,21.010000,0.744181,0.046591,4.804338,0.011215,0.008103,-0.001394,calib
53.31300,7.210000,2.250000,20.960000,0.743812,0.046617,4.825042,0.011381,0.008202,-0.001387,calib
53.31300,7.210000,2.250000,20.980000,0.736687,0.050795,4.825128,0.011411,0.008252,-0.001280,calib
53.32900,7.220000,2.260000,20.980000,0.736318,0.050821,4.845832,0.011577,0.008349,-0.001274,calib
53.34400,7.250000,2.230000,20.980000,0.743443,0.046644,4.845747,0.011547,0.008300,-0.001380,calib
53.39100,7.250000,2.220000,21.030000,0.728619,0.055441,4.918148,0.011777,0.008311,-0.001140,calib
53.40700,7.250000,2.240000,21.050000,0.728650,0.055169,4.928596,0.011775,0.008503,-0.001136,calib
53.42200,7.260000,2.250000,21.060000,0.728251,0.055468,4.938852,0.011943,0.008410,-0.001134,calib
53.43800,7.290000,2.220000,21.020000,0.728164,0.055540,4.969839,0.011945,0.008413,-0.001121,calib
53.45400,7.280000,2.200000,21.090000,0.721003,0.068180,5.000862,0.012035,0.008467,-0.001111,calib
53.48500,7.330000,2.230000,21.190000,0.727129,0.064271,5.135145,0.012340,0.008622,-0.001167,calib
53.50000,7.380000,2.240000,21.200000,0.727129,0.064271,5.135145,0.012340,0.008622,-0.001167,calib
53.51600,7.370000,2.230000,21.240000,0.734286,0.068783,5.155793,0.012372,0.008382,-0.001052,calib
53.53200,7.340000,2.240000,21.210000,0.726976,0.073077,5.186622,0.012404,0.008437,-0.001255,calib
53.54700,7.350000,2.230000,21.250000,0.726889,0.073149,5.217608,0.012405,0.008441,-0.001242,calib
53.59400,7.350000,2.260000,21.360000,0.734836,0.102405,5.310800,0.012281,0.008396,-0.001097,calib
53.61000,7.370000,2.260000,21.380000,0.734749,0.102477,5.341787,0.012283,0.008399,-0.001084,calib
53.62500,7.380000,2.270000,21.390000,0.741905,0.098028,5.352149,0.012251,0.008542,-0.001186,calib
53.64100,7.400000,2.270000,21.400000,0.734432,0.110894,5.362443,0.012507,0.008498,-0.001186,calib
53.64100,7.360000,2.280000,21.470000,0.742019,0.114835,5.383282,0.012369,0.008545,-0.001069,calib
53.70400,7.380000,2.270000,21.510000,0.741493,0.131858,5.496849,0.012657,0.008653,-0.001241,calib
53.71900,7.400000,2.280000,21.540000,0.749049,0.136071,5.507240,0.012521,0.008507,-0.001128,calib
53.73500,7.390000,2.270000,21.630000,0.741975,0.148639,5.507277,0.012609,0.008557,-0.001130,calib
53.75000,7.340000,2.230000,21.600000,0.728191,0.157130,5.527770,0.012341,0.008467,-0.001228,calib
53.76600,7.310000,2.280000,21.620000,0.735778,0.161071,5.548609,0.012203,0.008514,-0.001110,calib
53.82900,7.340000,2.300000,21.620000,0.757903,0.173321,5.538437,0.012121,0.008457,-0.001112,calib
53.84400,7.360000,2.270000,21.650000,0.758237,0.181757,5.548670,0.012015,0.008363,-0.001215,calib
53.86000,7.320000,2.270000,21.710000,0.758668,0.190148,5.559147,0.011909,0.008266,-0.000995,calib
53.86000,7.250000,2.310000,21.720000,0.759001,0.198583,5.569381,0.011803,0.008170,-0.001098,calib
53.87500,7.300000,2.300000,21.720000,0.759401,0.198285,5.559124,0.011636,0.008264,-0.001100,calib
53.93800,7.330000,2.340000,21.670000,0.780956,0.193826,5.569510,0.011602,0.008306,-0.001201,calib
53.95400,7.320000,2.310000,21.730000,0.781038,0.201944,5.579909,0.011659,0.008500,-0.001305,calib
53.96900,7.320000,2.300000,21.730000,0.788282,0.206384,5.569571,0.011689,0.008256,-0.001202,calib
53.96900,7.340000,2.330000,21.700000,0.795786,0.193245,5.569725,0.011430,0.008493,-0.001198,calib
53.98500,7.330000,2.300000,21.710000,0.795104,0.193499,5.569699,0.011763,0.008493,-0.001202,calib
54.04700,7.320000,2.380000,21.770000,0.810037,0.209699,5.569817,0.011709,0.008680,-0.001415,calib
54.06300,7.300000,2.370000,21.770000,0.816861,0.205775,5.580231,0.011846,0.008535,-0.001197,calib
54.07900,7.350000,2.350000,21.720000,0.824016,0.201326,5.590593,0.011814,0.008677,-0.001299,calib
54.09400,7.420000,2.370000,21.700000,0.837964,0.184263,5.590636,0.011858,0.008866,-0.001405,calib
54.11000,7.470000,2.370000,21.660000,0.851712,0.184234,5.601082,0.012187,0.008958,-0.001404,calib
54.17200,7.440000,2.350000,21.750000,0.836622,0.185030,5.693826,0.012362,0.008783,-0.001370,calib
54.18800,7.430000,2.330000,21.770000,0.822222,0.185040,5.693803,0.012364,0.008882,-0.001370,calib
54.20400,7.380000,2.290000,21.810000,0.815282,0.198269,5.714213,0.012293,0.008457,-0.001363,calib
54.21900,7.380000,2.280000,21.860000,0.794040,0.202502,5.724558,0.012161,0.008511,-0.001252,calib
54.23500,7.330000,2.290000,21.880000,0.786849,0.215413,5.745133,0.012253,0.008372,-0.001246,calib
54.29700,7.470000,2.300000,21.860000,0.813371,0.182327,5.837962,0.012846,0.008472,-0.001427,calib
54.31300,7.430000,2.270000,21.900000,0.813371,0.182327,5.837962,0.012846,0.008472,-0.001427,calib
54.32900,7.400000,2.300000,21.930000,0.799454,0.199118,5.848367,0.012801,0.008476,-0.001316,calib
54.34400,7.350000,2.270000,21.980000,0.792914,0.212049,5.858520,0.012563,0.008144,-0.001311,calib
54.34400,7.350000,2.310000,22.030000,0.779027,0.228568,5.879373,0.012515,0.008340,-0.001196,calib
54.40700,7.450000,2.300000,22.050000,0.799127,0.208068,5.961817,0.012867,0.008297,-0.001380,calib
54.42200,7.460000,2.280000,22.080000,0.791654,0.220935,5.972110,0.013123,0.008254,-0.001380,calib
54.43800,7.390000,2.270000,22.100000,0.791567,0.221006,6.003097,0.013125,0.008256,-0.001367,calib
54.45400,7.430000,2.280000,22.160000,0.777050,0.221360,6.023612,0.013130,0.008167,-0.001360,calib
54.46900,7.410000,2.290000,22.170000,0.769755,0.217491,6.044285,0.013104,0.008027,-0.001137,calib
54.51600,7.400000,2.270000,22.230000,0.754890,0.226534,6.075008,0.013336,0.007846,-0.001237,calib
54.53200,7.360000,2.250000,22.240000,0.740373,0.226887,6.095523,0.013341,0.007757,-0.001230,calib
54.54700,7.370000,2.200000,22.210000,0.747648,0.231055,6.095632,0.013369,0.007706,-0.001122,calib
54.56300,7.410000,2.260000,22.230000,0.747648,0.231055,6.095632,0.013369,0.007706,-0.001122,calib
54.57900,7.370000,2.220000,22.220000,0.740974,0.243324,6.085413,0.013290,0.007850,-0.001126,calib
54.62500,7.370000,2.260000,22.190000,0.741061,0.243253,6.054426,0.013289,0.007848,-0.001138,calib
54.64100,7.360000,2.230000,22.210000,0.740661,0.243551,6.064683,0.013457,0.007753,-0.001137,calib
54.65700,7.400000,2.240000,22.230000,0.741343,0.243298,6.064709,0.013125,0.007752,-0.001133,calib
54.67200,7.370000,2.250000,22.230000,0.734269,0.255866,6.064746,0.013213,0.007802,-0.001134,calib
54.68800,7.360000,2.190000,22.250000,0.734187,0.247747,6.054346,0.013157,0.007609,-0.001031,calib
54.73500,7.360000,2.240000,22.220000,0.748786,0.255512,6.044231,0.013208,0.007890,-0.001142,calib
54.75000,7.360000,2.230000,22.240000,0.756061,0.259680,6.044340,0.013237,0.007839,-0.001034,calib
54.76600,7.380000,2.220000,22.260000,0.763186,0.255503,6.044254,0.013207,0.007790,-0.001141,calib
54.78200,7.420000,2.250000,22.230000,0.769978,0.242889,6.033935,0.013282,0.007836,-0.001145,calib
54.79700,7.420000,2.250000,22.200000,0.769578,0.243188,6.044191,0.013450,0.007741,-0.001143,calib
54.84400,7.320000,2.230000,22.310000,0.756030,0.259952,6.033892,0.013239,0.007647,-0.001039,calib
54.86000,7.390000,2.250000,22.240000,0.763155,0.255775,6.033806,0.013209,0.007598,-0.001146,calib
54.87500,7.410000,2.250000,22.190000,0.769696,0.242844,6.023652,0.013447,0.007931,-0.001151,calib
54.89100,7.500000,2.250000,22.150000,0.783762,0.234399,6.013442,0.013551,0.007926,-0.001048,calib
54.89100,7.480000,2.260000,22.140000,0.791256,0.230195,5.992652,0.013355,0.007777,-0.001161,calib
54.96900,7.500000,2.220000,22.160000,0.784582,0.242464,5.982433,0.013276,0.007921,-0.001165,calib
54.98500,7.500000,2.250000,22.160000,0.791404,0.229579,5.982561,0.013350,0.008158,-0.001164,calib
55.00000,7.550000,2.270000,22.110000,0.805522,0.229524,5.972303,0.013513,0.008153,-0.001169,calib
55.01600,7.530000,2.270000,22.120000,0.812365,0.225301,5.961935,0.013647,0.008198,-0.001282,calib
55.01600,7.520000,2.270000,22.090000,0.805491,0.229796,5.961855,0.013515,0.007961,-0.001174,calib
55.09400,7.430000,2.230000,22.060000,0.806218,0.220547,5.838148,0.013281,0.008234,-0.001112,calib
55.11000,7.500000,2.260000,22.010000,0.806586,0.220521,5.817444,0.013115,0.008136,-0.001119,calib
55.12500,7.450000,2.250000,21.960000,0.814281,0.233052,5.796800,0.013036,0.007987,-0.001127,calib
55.12500,7.430000,2.270000,22.040000,0.814681,0.232754,5.786544,0.012868,0.008082,-0.001129,calib
55.14100,7.440000,2.300000,22.020000,0.807695,0.245250,5.755594,0.012956,0.008129,-0.001143,calib
55.20400,7.510000,2.220000,22.010000,0.799969,0.232990,5.765790,0.013036,0.008084,-0.001140,calib
55.21900,7.480000,2.220000,22.020000,0.799851,0.233334,5.786329,0.013040,0.007895,-0.001132,calib
55.23500,7.450000,2.210000,22.100000,0.792757,0.237240,5.796862,0.013068,0.008137,-0.001021,calib
55.23500,7.450000,2.240000,22.060000,0.792809,0.245630,5.796814,0.013127,0.008137,-0.001129,calib
55.25000,7.440000,2.200000,22.060000,0.792639,0.237583,5.817401,0.013071,0.007948,-0.001013,calib
55.31300,7.490000,2.210000,22.040000,0.784566,0.234013,5.837805,0.013379,0.007811,-0.001117,calib
55.32900,7.450000,2.200000,22.070000,0.770448,0.234068,5.848064,0.013216,0.007816,-0.001111,calib
55.32900,7.460000,2.160000,22.110000,0.763292,0.238517,5.837702,0.013248,0.007673,-0.001010,calib
55.34400,7.410000,2.140000,22.130000,0.749175,0.238572,5.847960,0.013085,0.007679,-0.001004,calib
55.36000,7.470000,2.170000,22.100000,0.748806,0.238599,5.868665,0.013251,0.007777,-0.000998,calib
55.40700,7.570000,2.170000,22.050000,0.768464,0.209475,5.868619,0.013870,0.007917,-0.001110,calib
55.42200,7.510000,2.190000,22.040000,0.768863,0.209176,5.858362,0.013702,0.008011,-0.001111,calib
55.43800,7.480000,2.170000,22.040000,0.776471,0.221780,5.868705,0.013625,0.007867,-0.001107,calib
55.45400,7.470000,2.170000,22.090000,0.769346,0.225957,5.868791,0.013655,0.007915,-0.001000,calib
55.46900,7.480000,2.170000,22.070000,0.776589,0.221436,5.848167,0.013621,0.008056,-0.001115,calib
55.51600,7.660000,2.170000,21.960000,0.802982,0.179498,5.879236,0.014316,0.008436,-0.001213,calib
55.53200,7.650000,2.160000,21.970000,0.803264,0.179543,5.889518,0.014151,0.008340,-0.001207,calib
55.54700,7.620000,2.170000,22.030000,0.802865,0.179842,5.899775,0.014319,0.008247,-0.001206,calib
55.54700,7.610000,2.190000,22.080000,0.802778,0.179914,5.930761,0.014320,0.008250,-0.001193,calib
55.56300,7.610000,2.160000,22.060000,0.795451,0.167355,5.930701,0.014233,0.008300,-0.001192,calib
55.61000,7.760000,2.140000,21.980000,0.808179,0.142526,5.972009,0.014719,0.008398,-0.001179,calib
55.62500,7.740000,2.130000,22.060000,0.808630,0.150618,5.961704,0.014610,0.008493,-0.001289,calib
55.64100,7.650000,2.130000,22.040000,0.801388,0.155139,5.982329,0.014644,0.008353,-0.001175,calib
55.65700,7.660000,2.170000,22.110000,0.801388,0.155139,5.982329,0.014644,0.008353,-0.001175,calib
55.67200,7.720000,2.190000,22.040000,0.808513,0.150962,5.982243,0.014614,0.008304,-0.001281,calib
55.71900,7.750000,2.160000,21.970000,0.815422,0.138004,5.951385,0.014686,0.008537,-0.001293,calib
55.73500,7.740000,2.200000,22.030000,0.815905,0.154786,5.961813,0.014639,0.008441,-0.001182,calib
55.75000,7.690000,2.150000,22.030000,0.808630,0.150618,5.961704,0.014610,0.008493,-0.001289,calib
55.76600,7.700000,2.140000,22.040000,0.808231,0.150916,5.971961,0.014778,0.008398,-0.001287,calib
55.76600,7.700000,2.150000,22.040000,0.808231,0.150916,5.971961,0.014778,0.008398,-0.001287,calib
55.81300,7.710000,2.100000,22.050000,0.771558,0.139292,5.992201,0.014868,0.008174,-0.001282,calib
55.82900,7.690000,2.090000,22.070000,0.771840,0.139337,6.002483,0.014703,0.008079,-0.001277,calib
55.84400,7.720000,2.070000,22.100000,0.764367,0.152204,6.012776,0.014960,0.008035,-0.001276,calib
55.86000,7.680000,2.050000,22.110000,0.764198,0.144157,6.033364,0.014904,0.007846,-0.001160,calib
55.87500,7.760000,2.070000,22.100000,0.763767,0.135767,6.022887,0.015010,0.007942,-0.001380,calib
55.92200,7.750000,2.050000,22.060000,0.748916,0.127684,6.033168,0.015121,0.007949,-0.001270,calib
55.93800,7.690000,2.030000,22.110000,0.742124,0.140298,6.043488,0.015045,0.007903,-0.001266,calib
55.95400,7.650000,2.050000,22.140000,0.728177,0.157361,6.043445,0.015002,0.007716,-0.001160,calib
55.96900,7.650000,2.010000,22.150000,0.714059,0.157416,6.053704,0.014839,0.007722,-0.001155,calib
55.96900,7.650000,2.040000,22.160000,0.714059,0.157416,6.053704,0.014839,0.007722,-0.001155,calib
56.01600,7.860000,1.980000,22.010000,0.725457,0.090860,6.053474,0.015527,0.007914,-0.001267,calib
56.04700,7.830000,1.980000,22.050000,0.725509,0.099250,6.053425,0.015586,0.007914,-0.001375,calib
56.04700,7.840000,2.000000,22.060000,0.726340,0.107343,6.053646,0.015312,0.007912,-0.001157,calib
56.06300,7.760000,2.010000,22.080000,0.719149,0.120254,6.074222,0.015404,0.007772,-0.001151,calib
